app,content,score,sentiment,review_clean,review_segmented,language
Lazada,App thì ổn NHƯNG 🙂 shiper thì ko ổn tẹo nào. Để địa chỉ rõ ràng như vậy mà còn gọi điện hỏi xong kêu là để địa chỉ sai? r hủy đơn luôn 😀 làm ăn j kì vậy,2,negative,app thì ổn nhưng shiper thì không ổn tẹo nào để địa chỉ rõ ràng như vậy mà còn gọi điện hỏi xong kêu là để địa chỉ sai r hủy đơn luôn làm ăn j kì vậy,app thì ổn nhưng shiper thì không ổn tẹo nào để địa_chỉ rõ_ràng như_vậy mà_còn gọi điện hỏi xong kêu là để địa_chỉ sai r hủy đơn luôn làm_ăn j_kì vậy,vi
Lazada,giao hàng cực kỳ chậm chạp. thua Shopee,1,negative,giao hàng cực kỳ chậm chạp thua shopee,giao hàng cực_kỳ chậm_chạp thua shopee,vi
Lazada,App sài đúng chán shoppee vẫn là dễ dùng giá rẻ nhiều hàng hơn lzd,1,negative,app sài đúng chán shoppee vẫn là dễ dùng giá rẻ nhiều hàng hơn lzd,app sài đúng chán_shoppee vẫn là dễ dùng giá rẻ nhiều hàng hơn lzd,vi
Lazada,hàng 15.000 tiền ship 50.000 mắc v ai mà mua đc t còn là học sinh nữa chứ???,1,negative,hàng 15 0 tiền ship 50 0 mắc v ai mà mua được t còn là học sinh nữa chứ,hàng 15 0 tiền ship 50 0 mắc v ai mà mua được t còn là học_sinh nữa chứ,vi
Lazada,nhu cut,1,negative,nhu cut,nhu_cut,vi
Tiki,"Mẹ thề,phải tuyệt vọng lắm mới tìm đến tiki, tốt với nhanh chả thấy đâu voucher cho người mới mò hoài ko thấy,giảm giá thì ít, nói chung shoppe với laz ngon hơn nhiều, tìm quả sách bên shoppe với laz bán hết r mới sang tiki , trời má bán đắt gấp đôi.NÓI CHUNG LÀ TIKI TỆ...",1,negative,mẹ thề phải tuyệt vọng lắm mới tìm đến tiki tốt với nhanh chả thấy đâu voucher cho người mới mò hoài không thấy giảm giá thì ít nói chung shoppe với laz ngon hơn nhiều tìm quả sách bên shoppe với laz bán hết r mới sang tiki trời má bán đắt gấp đôi nói chung là tiki tệ,mẹ thề phải tuyệt_vọng lắm mới tìm đến tiki tốt với nhanh chả thấy đâu voucher cho người mới mò hoài không thấy giảm_giá thì ít nói_chung shoppe với laz ngon hơn nhiều tìm quả sách bên shoppe với laz bán hết r mới sang tiki trời má bán đắt gấp đôi nói_chung là tiki tệ,vi
Shopee,tôi đặt 2 đơn mà toàn tự hoàn trả hàng mà ko chịu giao cho tôi,2,negative,tôi đặt 2 đơn mà toàn tự hoàn trả hàng mà không chịu giao cho tôi,tôi đặt 2 đơn mà toàn tự hoàn_trả hàng mà không chịu giao cho tôi,vi
Tiki,Cái hàng cần tìm thì không hiện ra lại hiện những hàng không cần thiết,1,negative,cái hàng cần tìm thì không hiện ra lại hiện những hàng không cần thiết,cái hàng cần tìm thì không hiện ra lại hiện những hàng_không cần_thiết,vi
Tiki,"Dạo này không biết bị dở người hay thế nào mà lần nào vào làm nhiệm vụ, thử thách hàng ngày xong được cái thẻ cào đến lúc chuẩn bị cào mở ra thì toàn báo lỗi ""Phiên bản phần mềm không hợp lệ, vui lòng kiểm tra lại nhé!"". Hỏi chấm??? Cập nhật đầy đủ r còn muốn gì nữa!?",1,negative,dạo này không biết bị dở người hay thế nào mà lần nào vào làm nhiệm vụ thử thách hàng ngày xong được cái thẻ cào đến lúc chuẩn bị cào mở ra thì toàn báo lỗi phiên bản phần mềm không hợp lệ vui lòng kiểm tra lại nhé hỏi chấm cập nhật đầy đủ r còn muốn gì nữa,dạo này không biết bị dở người hay thế_nào mà lần nào vào làm nhiệm_vụ thử_thách hàng ngày xong được cái thẻ_cào đến lúc chuẩn_bị cào mở ra thì toàn báo lỗi phiên_bản phần_mềm không hợp_lệ vui_lòng kiểm_tra lại nhé hỏi chấm cập_nhật đầy_đủ r còn muốn gì nữa,vi
Tiki,"Đó giờ vẫn tin tưởng mua sách ở Tiki mà 2 đơn hàng 1 đơn hoàn về hơn 2 tháng vẫn không nhận được tiền, 1 đơn thì 1 tháng rồi vẫn chưa nhận được. Không liên lạc được với nhân viên tư vấn. Hoàn toàn thất vọng",1,negative,đó giờ vẫn tin tưởng mua sách ở tiki mà 2 đơn hàng 1 đơn hoàn về hơn 2 tháng vẫn không nhận được tiền 1 đơn thì 1 tháng rồi vẫn chưa nhận được không liên lạc được với nhân viên tư vấn hoàn toàn thất vọng,đó giờ vẫn tin_tưởng mua sách ở tiki mà 2 đơn hàng 1 đơn_hoàn về hơn 2 tháng vẫn không nhận được tiền 1 đơn thì 1 tháng rồi vẫn chưa nhận được không liên_lạc được với nhân_viên tư_vấn hoàn_toàn thất_vọng,vi
Lazada,không đăng kí đc,1,negative,không đăng kí được,không đăng_kí được,vi
Lazada,"cùng nỗ lực vùng dập lazada xuống đáy nha. Rõ ràng t là khách mới . vừa đky xong , lại out t ra ngoài r t đnhap vô ACC đó bảo lý do bảo mật. Dạ, ai cần lazada bảo mật giùm e ạ?",1,negative,cùng nỗ lực vùng dập lazada xuống đáy nha rõ ràng t là khách mới vừa đky xong lại out t ra ngoài r t đnhap vô acc đó bảo lý do bảo mật dạ ai cần lazada bảo mật giùm e ạ,cùng nỗ_lực vùng dập lazada xuống đáy_nha rõ_ràng t là khách mới vừa đky xong lại out t ra ngoài r t đnhap vô_acc đó bảo lý_do bảo_mật_dạ ai cần lazada bảo_mật giùm e ạ,vi
Tiki,"Tiki lừa đảo,đặt hàng thanh toán trước không nhận được hàng mà trên app báo giao hàng thành công",1,negative,tiki lừa đảo đặt hàng thanh toán trước không nhận được hàng mà trên app báo giao hàng thành công,tiki lừa_đảo đặt_hàng thanh_toán trước không nhận được hàng mà trên app báo giao hàng thành_công,vi
Tiki,Ap thì lag . Voucher người mới chỉ là giảm 50k tiền ship là thấy app này nghèo r,1,negative,ap thì lag voucher người mới chỉ là giảm 50k tiền ship là thấy app này nghèo r,ap thì lag voucher người mới chỉ là giảm 50 k tiền ship là thấy app này nghèo r,vi
Tiki,kém chất 5,1,negative,kém chất 5,kém chất 5,vi
Lazada,Nhìn ngứa mắt,1,negative,nhìn ngứa mắt,nhìn ngứa mắt,vi
Lazada,"thời gian gần đây chắc do quản lý lỏng lẽo nên đa phần câc shop bán hàng khá thờ ơ. k phản hồi đơn hàng ,rất khó chịu!!",1,negative,thời gian gần đây chắc do quản lý lỏng lẽo nên đa phần câc cửa hàng bán hàng khá thờ ơ không phản hồi đơn hàng rất khó chịu,thời_gian gần đây chắc do quản_lý lỏng_lẽo nên đa_phần câc cửa_hàng bán hàng khá thờ_ơ không phản_hồi đơn hàng rất khó_chịu,vi
Lazada,rất tệ đăng nhập mãi ko đc,1,negative,rất tệ đăng nhập mãi không được,rất tệ đăng_nhập mãi không được,vi
Tiki,Đặt hàng 2 tháng k giao. Gọi hỗ trợ thì hẹn sẽ Rep tra lời rồi im ru. Gọi lại thì nói Đã gọi mà k liên hệ đc trong khi máy mở suốt. Trải nghiệm rất tệ. Dịch vụ kém hàng thì cũng k rẻ gì. Xóa app chuyển qua bên khác xài cho đỡ bực,1,negative,đặt hàng 2 tháng không giao gọi hỗ trợ thì hẹn sẽ trả lời tra lời rồi im ru gọi lại thì nói đã gọi mà không liên hệ được trong khi máy mở suốt trải nghiệm rất tệ dịch vụ kém hàng thì cũng không rẻ gì xóa app chuyển qua bên khác xài cho đỡ bực,đặt_hàng 2 tháng không giao gọi hỗ_trợ thì hẹn sẽ trả_lời tra lời rồi im_ru gọi lại thì nói đã gọi mà không liên_hệ được trong khi máy mở suốt trải_nghiệm rất tệ dịch_vụ kém hàng thì cũng không rẻ gì xóa app chuyển qua bên khác xài cho đỡ bực,vi
Lazada,"cả năm không mua gì, vào mua app mã thì dính lỗi c0, app lỏ",1,negative,cả năm không mua gì vào mua app mã thì dính lỗi c0 app lỏ,cả năm không mua gì vào mua app_mã thì dính lỗi c0 app lỏ,vi
Tiki,Mua hàng kêu thanh toán trước ko có o hàng thanh toán xong hàng đâu,1,negative,mua hàng kêu thanh toán trước không có o hàng thanh toán xong hàng đâu,mua hàng kêu thanh_toán trước không có o hàng thanh_toán xong hàng đâu,vi
Tiki,"Ban đầu sử dụng rất tốt nhưng đợt sale vừa qua thất vọng quá nhiều, thanh toán rồi bắt tôi đợi 3 ngày, rồi thêm 3 ngày, cuối cùng không nói 1 lời hủy đơn hàng của tôi.",1,negative,ban đầu sử dụng rất tốt nhưng đợt sale vừa qua thất vọng quá nhiều thanh toán rồi bắt tôi đợi 3 ngày rồi thêm 3 ngày cuối cùng không nói 1 lời hủy đơn hàng của tôi,ban_đầu sử_dụng rất tốt nhưng đợt sale vừa_qua thất_vọng quá nhiều thanh_toán rồi bắt tôi đợi 3 ngày rồi thêm 3 ngày cuối_cùng không nói 1 lời hủy đơn hàng của tôi,vi
Lazada,"j đâu bn mới mà ko được free ship nx, không có mã giảm nữa app như L, thà tải shopee còn sướng nữa, app như L, bạn mới mà không free ship, ko 1 mã giảm là sao vậy nhà phát hành 😡😡😡",1,negative,j đâu bn mới mà không được free ship nx không có mã giảm nữa app như l thà tải shopee còn sướng nữa app như l bạn mới mà không free ship không 1 mã giảm là sao vậy nhà phát hành,j đâu bn mới mà không được free ship nx không có mã giảm nữa app như l thà_tải shopee còn sướng nữa app như l bạn mới mà không free ship không 1 mã giảm là sao vậy nhà phát_hành,vi
Tiki,Giao hàng quá lâu Suốt ngày trì hoãn Hoãn 5-10 ngày hết 5-10 ngày xong lại hoãn tiếp 7-10 ngày . Hủy đơn hàng thì chưa thấy hoàn tiền . Còn những đơn hàng mua bằng voucher thì ko hề nhận được hàng Tuy nhân viên tư vấn phản hồi nói chuyện rất dễ thương và có tâm nhưng xử lý đơn hàng thì không tốt .sau khi nhận được hàng tôi sẽ xoá app,1,negative,giao hàng quá lâu suốt ngày trì hoãn hoãn 5 10 ngày hết 5 10 ngày xong lại hoãn tiếp 7 10 ngày hủy đơn hàng thì chưa thấy hoàn tiền còn những đơn hàng mua bằng voucher thì không hề nhận được hàng tuy nhân viên tư vấn phản hồi nói chuyện rất dễ thương và có tâm nhưng xử lý đơn hàng thì không tốt sau khi nhận được hàng tôi sẽ xoá app,giao hàng quá lâu suốt ngày trì_hoãn hoãn 5 10 ngày hết 5 10 ngày xong lại hoãn tiếp 7 10 ngày hủy đơn hàng thì chưa thấy hoàn_tiền còn những đơn hàng mua bằng voucher thì không hề nhận được hàng tuy nhân_viên tư_vấn phản_hồi nói_chuyện rất dễ_thương và có tâm nhưng xử_lý đơn hàng thì không tốt sau khi nhận được hàng tôi sẽ xóa app,vi
Shopee,tôi ghét cặp nhật mới này 😡 cho ba tài khoản mà chỉ sử dụng đc một số điện để chi ba cái tài khoảng,2,negative,tôi ghét cặp nhật mới này cho ba tài khoản mà chỉ sử dụng được một số điện để chi ba cái tài khoảng,tôi ghét cặp nhật mới này cho ba tài_khoản mà chỉ sử_dụng được một_số điện để chi ba cái tài khoảng,vi
Lazada,"tệ, làm ăn kiểu gì không biết",1,negative,tệ làm ăn kiểu gì không biết,tệ làm_ăn kiểu gì không biết,vi
Tiki,Mới đầu đặt hàng còn ổn bây giờ không tốt nữa:((,3,negative,mới đầu đặt hàng còn ổn bây giờ không tốt nữa,mới đầu đặt_hàng còn ổn bây_giờ không tốt nữa,vi
Lazada,k bằng 1 phần của... đặt hàng đc giảm giá rẻ quá k chịu giao rồi chẳng có chỗ nào để người ta khiếu nại nữa,1,negative,không bằng 1 phần của đặt hàng được giảm giá rẻ quá không chịu giao rồi chẳng có chỗ nào để người ta khiếu nại nữa,không bằng 1 phần của đặt_hàng được giảm_giá rẻ quá không chịu giao rồi chẳng có chỗ nào để người ta khiếu_nại nữa,vi
Shopee,Chưa thấy app đặt hàng tệ hơn app này Đặt cỡ to thì gửi nhỏ. đặt nhỏ thì to. QUÁ TỆ,1,negative,chưa thấy app đặt hàng tệ hơn app này đặt cỡ to thì gửi nhỏ đặt nhỏ thì to quá tệ,chưa thấy app đặt_hàng tệ hơn app này đặt cỡ to thì gửi nhỏ đặt nhỏ thì to quá tệ,vi
Lazada,LAZADA à m không còn giống như thời xưa đâu rồi giờ đây cái mã lỗi voucher thì lại luôn luôn khó chịu với t rồi đ cho t đặt hàng luôn m đúng mất dạy thiệt và 1 điều hơn nữa là t đặt bộ kính bơi lặn lẫn ống thở gần 500k mà shipper giao hàng cho t mà thứ mà t nhận được chỉ 1 cái ống thở mà đ có kính bơi lặn đi đâu m đúng là quá bố láo với t luôn rồi mất dạy thiệt,1,negative,lazada à m không còn giống như thời xưa đâu rồi giờ đây cái mã lỗi voucher thì lại luôn luôn khó chịu với t rồi đ cho t đặt hàng luôn m đúng mất dạy thiệt và 1 điều hơn nữa là t đặt bộ kính bơi lặn lẫn ống thở gần 500k mà shipper giao hàng cho t mà thứ mà t nhận được chỉ 1 cái ống thở mà đ có kính bơi lặn đi đâu m đúng là quá bố láo với t luôn rồi mất dạy thiệt,lazada à m không còn giống như thời xưa đâu rồi giờ_đây cái mã lỗi_voucher thì lại luôn_luôn khó_chịu với t rồi đ cho t đặt_hàng luôn m đúng mất dạy thiệt và 1 điều hơn_nữa là t đặt bộ kính bơi_lặn lẫn ống thở gần 500 k mà shipper giao hàng cho t mà thứ mà t nhận được chỉ 1 cái ống thở mà đ có kính bơi_lặn đi đâu m đúng là quá bố_láo với t luôn rồi mất dạy thiệt,vi
Lazada,tệ quá mình đang chơi thì cứ hiện lên hoài,1,negative,tệ quá mình đang chơi thì cứ hiện lên hoài,tệ quá mình đang chơi thì cứ hiện lên hoài,vi
Lazada,tui đăng nhập là bị khóa mong bên đó sửa lỗi,1,negative,tui đăng nhập là bị khóa mong bên đó sửa lỗi,tui đăng_nhập là bị khóa mong bên đó sửa lỗi,vi
