feedback_text,is_PRODUCT,is_PRICE,is_SHIPPING,is_SERVICE,is_PLATFORM
đứng hoài đứng hoài làm đủ cách vẫn không thay đổi,0,0,0,0,0
app này như kiểu sợ ngta mua đồ rẻ ấy,1,1,0,0,1
quá hay luôn giao hàng rất nhanh tôi rất thích 5 sao nhé,0,0,1,0,0
tính mua mà đọc đánh giá nên thôi qua shopee,0,1,0,1,1
giao hàng lâu quá không lẽ lại chửi,0,0,1,0,0
tôi thấy giao diện không thông minh nên nhắc ngươi dùng confirm địa chỉ chứ auto lấy địa chỉ rồi nhầm hoài địa chỉ giao hàng,1,0,1,0,1
mấy app kia shiper đứng ngoài đầu hẻm gọi mình ra còn shiper tiki đứng trc cửa kêu mình dậy lấy hàng lun,0,0,1,1,1
chất lượng hàng hoá nhiều khi không như quảng cáo,1,0,0,0,0
tin tưởng mua hàng trên tiki ai dè mua phải hàng giả hàng nhái phản hồi lên tiki không có 1 động thái gì đúng là lừa đảo trắng trợn mọi người mua hàng cẩn trọng nhé mua ở trên sản phẩm còn trả hàng được cho 1 sao vì không còn lựa chọn,1,0,0,1,1
giao hàng không tốt đã có địa chỉ rõ ràng và cũng đã đưa số nhà nhưng chưa nghe đã tắt máy,1,0,1,0,0
giao hàng deo đâu mà bao không nhân hang,0,0,1,0,0
làm ơn giao truyện thì bọc thứ j đó ở ngoài đi ạ truyện về mà móp méo nhìn xót thực sự,0,0,0,0,0
văng liên tục,0,0,0,0,0
không làm gì cũng bị cr01,1,0,0,0,0
app giao hàng rất tốt mình rất vừa lòng với thái độ của shipper có nhiều lúc mình bận không nhận hàng được nhưng shipper vẫn rất vui tính và điềm đạm,0,0,1,1,1
oke,0,0,0,0,0
do loại 2 người team hen nên cho 1 sao,0,0,0,0,0
dan phuong,0,0,0,0,0
bị lỗi trò chơi tưới cây rồi add ơi,0,0,0,0,1
app hữu ích tiện dụng,0,0,0,0,1
chán lắm luôn sàn này nhiều lừa đảo quá nhắn thì toàn ai gần như không có trao đổi trực tiếp giữa người với người khổ mấy anh chị shipper phải giao đi giao lại mấy cái đơn bị hủy mà hủy đơn còn lâu nữa chứ thế là tiếp tay lừa đảo trá hình rồi người ta góp ý trỉ trích rồi hứa là sẽ cải thiện xong có thấy gì đâu,0,0,1,0,0
lần đầu mua trên tiki mà giao hàng quá chậm điện hỏi thì hẹn chút xíu chút xíu vài trog khi theo dõi đơn hàng thì thông báo giao hàng thành công từ rất sớm tui còn chưa thấy cục hàng như nào lun khá là mất thời gian tranh thủ ở nhà 2 bữa nay chỉ để đợi nhận hàng vì câu nói chút xíu,0,0,1,0,1
làm ăn như cc chỉ bảo vệ người bán thôi đổi hàng lằn nhằn qua shopee ok hơn,0,0,0,1,1
dô được 2p lại bị out ra,0,0,0,0,0
app giao hàng rất nhanh,0,0,1,0,1
tệ lừa đảo,0,0,0,0,0
đúng chuẩn đơn vị chuyển phát nhanh,0,0,1,0,0
tốt chính hãng,1,0,0,0,0
toàn hàng dã thôi,0,0,0,0,0
lazada quá tệ 1 tự hủy đơn khách muốn hủy là hủy 2 giao hàng rất chậm 3 giao diện rối rắm 4 hay gặp trường hợp giá hiển thị thấp nhưng khi mua thì tăng lên 5 đơn hàng khó theo dõi khách hàng luôn là phía bị thiệt thòi,0,1,1,0,1
rất thất vọng,0,0,0,0,0
có ích,0,0,0,0,0
áp bị lỗi r nó không hiển thị ảnh sản phẩm,1,0,0,0,1
h vào lại phải đăng nhập lại việc không còn freeship hoàn toàn khi đạt 150k nữa,0,0,1,0,1
bình thường nhưng cần có nhiều voucher như shoppe,0,1,0,1,0
đắt vc,0,1,0,0,0
mình là fan của tiki 3 năm nay nhưng dịch vụ ngày càng tệ,0,0,1,0,1
ship app lâu hẹn mà không giao,0,0,1,0,1
dm tao mớibtaoj tài khoản cái bị khoá,1,0,0,0,0
để giá rẻ ngt mua thì lại khóa tài khoản vì lỗi f02 ảo vcl,0,1,0,0,1
lần đầu tiên mua hàng thấy nhanh chóng đáng tin cậy hàng chuẩn như qc cảm ơn cửa hàng đầu xuân chúc cửa hàng gặp nhiều may mắn,0,1,1,1,0
cái công ty lazada không giống shopee nó của thằng trung quốc làm việt rất cẩu thả 1 công ty lớn không nguyêm ngoặc đối với cửa hàng bán để rất nhiều cửa hàng nhất cửa hàng nước ngoài đóng gói rất sơ xoài về bể hư hết có cả hàng hư nửa làm thủ tục trả hàng bị từ chối thường xuyên vậy nền tảng nài còn uy tính lâu dài nữa không,0,1,1,1,1
cám ơn,0,0,0,0,0
cảm ơn lazada,0,0,0,0,1
app tiện lợi,0,0,0,0,1
tiện dụng,0,0,0,0,0
đơn hàng đã thanh toán mà không nhận được hàng trong khi đó trên app thông báo đã nhận hàng thành công hỏi thì cửa hàng không trả lời quá thất vọng về tiki,0,0,1,1,1
đặt hàng liên kết momo xong huỷ đơn lại nuốt luôn xin đấy,0,0,0,0,0
không giao nhanh bằng shoppee,0,0,1,1,0
mua hàng phải cho xem hàng trước khi giao tiền mới thoã thuận đôi bên vì giao tiền trước mới xem hàng nếu không đúng mẫu thì sao ở shopee mua hàng xem rồi đưa tiền nhưng trong vòng 15 ngày dùng thử o vừa ý vẫn trả bình thường được hoàng tiền vào tk số dư shopee có những cái khui xem o nhận vẫn trả bình thường o như lazada người giao hàng buộc đưa tiền mới cho xem hàng,1,1,1,1,1
tuyệt vời shopee sẽ bóp nghẹt mấy nền tảng khác,0,0,0,1,1
sđt địa chỉ cái nào cũng đúng nhưng đặt hàng bao nhiêu đều tự hủy đơn từ lúc tải về sài kh đơn nào được giao tới tay,1,0,0,0,0
tốt tiện lợi giao hàng nhanh quà nhiều khuyến mãi giảm giá sốc tại lazada,0,1,1,0,1
trải nghiệm cực kì tệ không nên tải khuyên thật lòng,0,0,0,0,1
app huy tín 10d,0,0,0,0,1
ứng dụng mua hàng trực tuyến rất hữu ích,0,0,0,0,1
giá tốt giao hàng nhanh,0,1,1,0,0
rất tuyệt nhưng hay bị lỗi thời gian giao hàng,0,0,1,0,1
có mỗi tk chủ cửa hàng lừa vc,0,0,0,1,0
shopee ok nha đổi trả hàng và hoàn tiền rất nhanh,0,1,1,1,1
nhiều đồ giá rẻ nhiều sản phẩm phong phú,1,1,0,0,0
chính sách tốt và đặc biệt hài lòng về chính sách đồng kiểm bảo vệ khách hàng mong tiki tiếp tục chính sách như vậy,1,0,0,0,1
chia sẻ tk icloud tải game applevn1 blogspot com,0,0,0,0,1
euif cho em chưa trả tiền,0,1,0,0,0
hở ra là khóa tài khoản cho mã cho chán xong rồi quay lại khóa tk,0,0,0,0,0
bảo mật ngáo,0,0,0,0,0
mua rất nhiều hàng ở đây,0,0,0,0,0
ship không tìm tới nơi tới chốn tự nhiên trả về nơi sản xuất,0,1,1,0,0
sau khi đánh giá xấu về vấn đề tiki giao hàng quá chậm thì có vẻ đã cải thiện được vấn đề này giao hàng nhanh hơn và shipper cũng rất nhiệt tình nữa,1,1,1,0,1
tuyệt vời,0,0,0,0,0
thành viên tiki now mua hàng giá trị không nhỏ 1 tr đã thanh toán trước shipper không giao hàng tận tay cũng không alo hỏi ý kiến khách và đã giao hàng cho người khác ở cùng địa chỉ sau khi giao hàng cũng không báo khách khách alo hỏi lại thì nói vì người ta nhận có người cùng tên nên đã giao hàng luôn thái độ không chịu trách nhiệm vì giao nhầm người nhận,1,1,1,1,1
càng ngày càng giống shopee bao che gian thương sản phẩm lỗi yêu cầu đồi trả thì cố tình trì hoãn báo sẽ xử lý trong 48h nhưng kéo dài gần tuần lễ vẫn không xong tiếp tay cho gian thương lừa người việt,1,0,1,1,1
làm lộ thông tin khách hàng yêu cầu bên lazada bảo mật cao hơn,0,0,0,0,1
nghĩ mình là tiktok cửa hàng hả vừa bấm vô cái nhảy qua video live tream thấy khó chịu vl bởi vậy doanh thu thua tiktok cửa hàng cũng vừa lâm,1,0,0,1,0
lâu lâu wtatlưtâtâk ỗâ ư âlââưlâkô âô â âot ỗôô ătt tlưttkâelâtwk l tă â ôtâô â tỗ wwôwâtlâoôâtâôâtâôotwowlâ ltto ălwưlt tôâlâowưktư tlrg ưltor ôtll ltl ll,0,0,1,0,0
không cho hủy đơn,0,0,0,0,0
hủy hàng nhưng cố ý hủy yêu cầu của mình dù không còn như cầu mua nữa không muốn nhận hàng chả lẽ t lại boom hàng khó chịu với shoppe nên cho 1,0,0,1,1,0
hàng kém chất lượng đã vậy trả hàng quy trình rắc rối,1,0,0,0,0
tao ghét nhất mấy thể loại lướt qua cái thành ứng dụng như vậy để người ta thích thì tự người ta tải nha m,0,0,0,0,1
thề shipper huy giao hàng dth vãi chưởng,0,0,1,0,0
lừa đảo tổng tiền chỉ có 78k mà thua của khách 178k mà không chịu trách nhiệm,0,1,0,0,0
cũng giảm giá nhưng phí vận chuyển đắt hơn tiền hàng,1,1,1,0,0
đặt hàng không giao về rồi còn cấm không cho sdt đấy đặt hàng nữa,0,0,0,0,0
giao hàng ok tốt và nhanh,0,0,1,0,0
gia thi mă c ma gă n ca i ơ đâu re hơn tiki hoa n tiê n c c a giao ha ng thi lâu la i không giao thư 7 cn thua shopee lazada hê t,0,0,1,1,1
app ncc đăng ký tài khoản thì bảo bị khóa chuyển sang nick khác cũng không đăng ký được,1,0,0,0,1
quảng cáo quá nhiều phiền,0,0,0,0,0
tôi chưa tải,0,0,0,0,0
áp như cc xóa đi là vừa,0,0,0,0,0
thân thiện,0,0,0,0,0
hài lòng,0,0,0,0,0
ứng du ng tiki quá chán đặc hàng mùa dịch giao hay không không thấy nói một tiê ng đợi hết dịch mới im ỉm i m im đi giao ba bốn tháng trơ i giơ thì cần gì nữa,1,0,0,0,1
cũng được á,1,0,0,0,0
như l sài voucher không được lun chả hiểu 1 sao là còn nhiều,0,1,0,0,0
dịch vụ chăm sóc khách hàng không tốt yêu cầu mở lại tài khoản thì nói cái khác,0,0,0,0,0
tiki cửa hàng online siêu tiện,0,0,0,1,1
không cho người giống tải,0,0,0,0,0
lỗi voucher khóa tk vô lý,0,1,0,0,1
gọi người giao không bắt máy làm ăn như vậy dẹp app luôn đi cho xong,0,0,0,1,1
tôi rất thích mua hàng trên lazada rất tuyệt,0,0,0,0,1
hữu dụng,0,0,0,0,0
giao hàng lâu quá hạn giao,0,0,1,0,0
giao hàng kém để đồ ở kho cả tuần không giao dẹp cái spx đi,1,0,1,0,0
bị cr01 mà không 1 lời giải thích làm ăn chán,0,0,0,0,0
app trash,0,0,0,0,1
tôi yêu lazada,0,0,0,0,1
mình thích app này hơn shoppe với lazada nhiều lun á rất là uy tín,0,0,0,1,1
app này số 1 lòng tui á,0,0,0,0,1
khoá tài khoản vì lí do bảo mật trong khi ngta mới tạo tài khoản luôn á,1,0,0,0,0
giao hơi chậm nhưng hàng an toàn không bị bể,0,0,1,0,0
gút chóp,0,0,0,0,0
đỉnh cau,0,0,0,0,0
dùng càng ngày càng chán 1 vấn đề nói đi nói là không làm được vẫn kêu làm,1,0,1,0,0
tự nhiên mất mã người mới 80k dù chưa hết hạn,1,0,0,0,0
sử dụng khá tốt,0,0,0,0,0
quảng cáo quá nhiều không bấm nhưng lúc nào cũng hiện vào app,1,0,0,0,1
bán hàng không rẻ chút nào shoppe còn rẻ hơn không nên tải nha mọi người,0,1,0,1,0
rất tốt tôi chọn chính sãng,0,0,0,0,0
hời nhe ai có thời gian săn sale thì quá ocee,0,1,0,0,0
vì giao không đúng như hẹn,0,0,0,0,0
lazada cam kết giá tốt,0,1,0,0,1
đr là uk giáo hàng nhanh còn siph bơ nói chuyện vui vẻ,0,1,1,0,0
app như cc đặt hôm 15 11 hơn tuần rưỡi thì tôi không đợi được nữa nên gửi phản hồi cho tiki hôm sau có phản hồi thì tự hủy đơn clm không bao giờ dùng tiki nữa,1,0,0,1,1
dùng lazada hơn 5 năm chỉ dùng 1 tài khoản không vi phạm chính sách gì mua hàng bình thường tự nhiên hạn chế hết tất cả mã giảm giá của tài khoản nhắn chăm sóc khách hàng như không chả hiểu cái hệ thống quét kiểu gì không hề gian lận không hề vi phạm nhiều tài khoản gì cả lazada cứ làm ăn vậy thì kể cả khách hàng lâu năm cũng không chịu nổi quá thất vọng,1,1,1,0,1
tâm được,0,0,0,0,0
tài khoản mới tạo chưa mua đồ gì mà vào cái đã bị hệ thống khóa điểm danh xu 1 ngày 20 30 xu thì làm ăn gì mua hàng thì mục voucher trắng tinh không có 1 voucher nào lazada xem xét lại tài khoản dùng email này tôi giúp giải quyết vấn đề với chứ thế này không ổn rồi,1,1,1,1,1
rất hài lòng khí mua hàng tốt ok,0,0,0,0,0
chạy cực kì chậm chê như cứk,0,0,1,0,0
má thì đ đặt được cứ bảo lỗi này lỗi nọ mã 50k làm như ít vậy í không phải tui nói về mã mà là vấn đề của cửa hàng của ứng dụng,0,0,0,1,1
hay hay,0,0,0,0,0
không có nhân viên hỗ trợ trực tiếp như lazada shoppe không hỏi cái j được,0,0,0,1,1
cho 1 vì dám lừa đảo tao,0,0,0,0,0
càng ngày càng tệ với tiki card,0,0,1,0,1
chỗ cày xu thôi cũng thấy khó chịu r nhất là cái trò đập kẹo số lượng lazreward nó cứ giảm dần là thấy khó chịu r xu thì nhiều đấy nhưng mà có sài được ở cái món mình mua không thì là chuyện khác cày như chó r có chắc áp được không thà lựa chọn ăn chắc mặc bền còn hơn nhiều mà vô nghĩa như z cây xu thì cũng tưới lâu hệ thống như qq đủ hiểu sao thua sàn s với t rồi sh,1,1,1,0,0
giao hàng rất nhanh,0,0,1,0,0
giao lâu khó tìm shipper,0,0,1,0,0
giá rất ok,0,1,0,0,0
hi mình cảm thấy ứng dụng rất hay nhưng không hiểu tại sao tài khoản đăng kí lần đầu bị khoá lý do bảo mật rất vô lý ngay bên dưới mình có thấy bấm gọi để hiểu rõ lý do thì mình đã bấm bất ngờ thay vì hiện lên một chị tư vấn thì nó chỉ có 2 câu bấm 1 để biết đơn hàng đang giao bấm 2 để đặt hàng nói chung đây là một trải nghiệm rất tệ cho ng lần đầu sử dụng như mình không một lý do giải thích mình muốn đánh giá 0 sao tiếc là kh được cảm ơn ứng dụng đã mang cho mình một trải tệ,0,1,1,1,1
phí ship thì cao mà cửa hàng giao thiếu hàng có cả video bóc hàng rõ ràng mà khiếu nại mấy hôm rồi lazada không giải quyết chắc định chờ hết hạn trả hàng để lấy luôn tiền của kh hay gì mới dùng app mà đã thấy hãm rồi,1,1,1,1,1
giao sai sản phẩm,1,0,0,0,0
gần đây chất lượng nền tảng rất tệ đơn liên tục bị hoàn trả mà không nhận được 1 cuộc gọi nào từ shipper gọi khiếu nại lên tổng đài cskh xong bên cskh xử lý rất qua loa bồi thường ít xu xong chẳng khắc phục được vấn đề gì trước đây app rất tốt nhưng càng ngày chất lượng càng đi xuống,1,1,1,1,1
quá là tuyệt vời luôn,0,0,0,0,0
tự dưng bị lỗi cr01 trong khi không làm gì hết bị cả tháng nay không hiểu sao chắc xoá app,0,0,0,0,1
hủy 1 đơn để đổi địa chỉ nhận hàng ai dè bị app hủy cả 3 đơn trên 3 cửa hàng khác nhau đã vậy còn mất mã chịu,0,0,1,1,1
kiếm nan làm diều cáp quan mà không ra quá tệ,0,0,0,0,0
ảo như con cào cào lừa dối khách hàng người mua hàng không bao giờ miễn ship nó lại bảo miễn ship gửi thông báo về tài khoản được cộng nhưng 1k còn không được nữa là,0,0,1,0,0
qc ít thời,0,0,0,0,0
thông báo nhiều vl ảnh hưởng việc chs,0,0,0,0,0
giá rẻ chất lượng tốt mong áp sẽ cải tiến nhiều hơn trò chuyện nhân viên thân thiện,1,1,0,1,0
dùng vài lần thấy chán không đáng tin,1,0,0,0,0
biết cách săn sale thì săn được deal siêu siêu hời ban đầu khó sài nma về sau cũng quen dễ trả hàng lắm phần này mình cực thích,1,1,0,0,0
đơn hàng nó bảo 4 ngày mà vào app thì nó 6 ngày đặt đơn hàng chán không thèm nói,0,0,1,0,1
đặt rồi mà cửa hàng tự hủy đơn hàng,0,0,1,1,0
giao hàng lâu vl chờ 10 ngày r chả thấy đâu,0,0,1,0,0
nhu cc dang nhap bi lỗi không cho dang nhap,0,0,0,0,1
so với các app sàn thương mại điện tử khác thì có vẻ từ lúc đặt hàng thành công tới lúc bộ phận vận chuyển nhận được hàng thì bên lzd chậm hơn một số app khác công đoạn bộ phận vận chuyển chậm hơn so với app sản phẩm,1,0,1,0,1
